Duration (in seconds),QID8,QID9,QID11,QID12,QID14,QID15,QID17,QID18,QID20,QID21,QID23,QID24,QID26,QID27,QID29,QID30,QID32,QID33,QID35,QID36,QID38,QID39,QID41,QID42,QID44,QID45,QID47,QID48,QID50,QID51,QID53,QID54,QID56,QID57,QID59,QID60,QID62,QID63,QID65,QID66,QID68,QID69,QID71,QID72,QID74,QID75,QID77,QID78,QID80,QID81,QID83,QID84,QID86,QID87,QID89,QID90,QID92,QID93,QID95,QID96,QID98,QID99,QID101,QID102,QID104,QID105,QID107,QID108,QID110,QID111,QID113,QID114,QID116,QID117,QID119,QID120,QID122,QID123,QID125,QID126,QID128,QID129,QID131,QID132,QID134,QID135,QID137,QID138,QID140,QID141,QID143,QID144,QID146,QID147,QID149,QID150,QID152,QID153,QID155,QID156,QID158,QID159,QID161,QID162,QID164,QID165,QID167,QID168,QID170,QID171,QID173,QID174,QID176,QID177,QID179,QID180,QID182,QID183,QID185,QID186,QID188,QID189,QID191,QID192,QID194,QID195,QID197,QID198,QID200,QID201,QID203,QID204,QID206,QID207,QID209,QID210,QID212,QID213,QID215,QID216,QID218,QID219,QID221,QID222,QID224,QID225,QID227,QID228,QID230,QID231,QID233,QID234,QID236,QID237,QID239,QID240,QID242,QID243,QID245,QID246,QID248,QID249,QID251,QID252,QID254,QID255,QID257,QID258,QID260,QID261,QID263,QID264,QID266,QID267,QID269,QID270,QID272,QID273,QID275,QID276,QID278,QID279,QID281,QID282,QID284,QID285,QID287,QID288,QID290,QID291,QID293,QID294,QID296,QID297,QID299,QID300,QID302,QID303,QID305,QID306,QID308,QID309,QID311,QID312,QID314,QID315,QID317,QID318,QID320,QID321,QID323,QID324,QID326,QID327,QID329,QID330,QID332,QID333,QID335,QID336,QID338,QID339,QID341,QID342,QID344,QID345,QID347,QID348,QID350,QID351,QID353,QID354,QID356,QID357,QID359,QID360,QID362,QID363,QID365,QID366,QID368,QID369,QID371,QID372,QID374,QID375,QID377,QID378,QID380,QID381,QID383,QID384,QID386,QID387,QID389,QID390,QID392,QID393,QID395,QID396,QID398,QID399,QID401,QID402,QID404,QID405,QID407,QID408,QID410,QID411,QID413,QID414,QID416,QID417,QID419,QID420,QID422,QID423,QID425,QID426,QID428,QID429,QID431,QID432,QID434,QID435,QID437,QID438,QID440,QID441,QID443,QID444,QID446,QID447,QID449,QID450,QID452,QID453,QID455,QID456,QID458,QID459,QID461,QID462,QID464,QID465,QID467,QID468,QID470,QID471,QID473,QID474,QID476,QID477,QID479,QID480,QID482,QID483,QID485,QID486,QID488,QID489,QID491,QID492,QID494,QID495,QID497,QID498,QID500,QID501,QID503,QID504,QID506,QID507,QID509,QID510,QID512,QID513,QID515,QID516,QID518,QID519,QID521,QID522,QID524,QID525,QID527,QID528,QID530,QID531,QID533,QID534,QID536,QID537,QID539,QID540,QID542,QID543,QID545,QID546,random
639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"performance,hair",1,,,"country,road",4,"hands,legs",3,,,,,,,,,"hands,car",4,,,,,,,,,,,"hair,legs",2,,,,,,,,,,,,,"text,family",4,,,,,,,,,"heart,room",4,"business,birthday",2,,,,,,,"business,money",4,"beer,night",4,"hands,country",4,,,,,"death,child",5,,,"road,death",1,,,,,,,"history,performance",3,"evening,night",4,,,"weight,room",3,phone,5,"training,night",3,,,,,,,"hair,sky",2,"night,eyes",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804576
716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,area",4,"road,room",4,,,"death,history",4,,,"car,area",3,"country,road",4,,,,,,,"area,room",4,"weight,performance",4,,,,,,,,,,,"performance,wedding",3,,,,,,,,,,,"text,road",5,,,,,,,,,"road,room",4,,,"heart,room",5,,,,,,,"food,weight",5,"business,money",4,,,"country,birthday",2,,,,,"death,child",4,"history,friend",4,,,,,"performance,security",3,,,"history,performance",3,,,,,,,,,,,,,"birthday,animal",5,,,,,,,"artist,holiday",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505548
701,"heart,artist",4,,,,,,,"business,area",3,,,"performance,gift",4,"car,area",3,"country,chocolate",3,,,,,,,,,,,"hands,car",2,,,,,,,,,"performance,family",3,"hair,legs",3,"chocolate,area",4,"relationship,text",5,"wedding,history",3,,,"text,road",4,"phone,hair",3,,,"room,city",2,,,,,,,,,,,"phone,family",3,,,"food,birthday",4,"beer,money",4,"city,night",4,,,,,,,,,"history,friend",3,,,,,,,"phone,friend",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894771
494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,hands",5,,,,,,,"business,area",4,,,,,,,,,,,"birthday,country",3,,,,,,,,,,,,,,,,,"family,wedding",4,"hair,legs",5,,,,,,,,,,,,,"text,family",4,,,"business,family",3,,,"sky,night",4,,,"weight,business",4,,,,,,,,,"city,night",3,,,,,"god,child",3,,,"birthday,friend",4,"road,death",3,,,"performance,birthday",4,,,,,,,,,"holiday,room",5,"family,phone",4,"training,night",4,,,"birthday,animal",3,,,"phone,sky",3,"night,eyes",5,,,264662
350,,,"beer,hands",1,"heart,area",4,,,,,,,,,,,"country,road",1,,,,,,,,,,,"hands,car",1,"room,food",4,,,,,,,,,"hair,holiday",2,"room,area",3,,,,,"birthday,night",1,"text,road",4,,,,,"room,city",1,,,"road,room",5,,,,,,,,,,,,,,,"city,night",5,,,"hair,eyes",4,"family,child",4,,,"history,birthday",4,,,,,"performance,security",3,,,"history,performance",1,"evening,night",5,,,"weight,room",3,,,,,"chocolate,weight",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242055
546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,road",3,,,"birthday,country",4,,,"area,room",1,,,"hands,car",1,"birthday,room",4,,,,,"heart,beer",1,"family,wedding",3,,,,,"baby,relationship",4,,,"birthday,night",1,"text,road",1,,,"text,family",2,,,,,,,"sky,night",4,"heart,room",4,,,,,,,"weight,birthday",1,,,,,,,"hair,eyes",4,,,,,"history,friend",4,,,,,"performance,security",1,,,,,,,,,,,"family,birthday",1,,,"street,weight",3,,,,,,,,,"artist,holiday",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,945873
628,,,"beer,hands",4,"heart,area",4,,,"business,area",4,"death,history",5,,,"car,area",4,"country,road",4,,,"area,country",4,,,,,,,,,,,"wedding,performance",4,,,,,,,,,,,,,,,,,"text,road",4,"hair,birthday",4,,,"room,city",4,,,,,,,"heart,room",4.5,,,"friend,family",5,"relationship,security",3,,,,,"city,night",5,,,"hair,eyes",4,,,child,5,,,,,"heart,death",4,,,,,,,,,lady,4,,,,,,,,,,,,,,,"night,beer",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363698
348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beer,hands",2,,,"road,room",4.5,,,,,,,"car,area",2,"country,road",5,,,,,,,,,"weight,performance",3,,,,,"performance,weight",3,,,,,,,,,,,"baby,relationship",5,"wedding,weight",2,"birthday,night",1,"text,road",4,"phone,hair",2,,,,,,,,,,,"heart,room",2.5,,,"friend,family",5,,,,,,,"beer,night",2,"hands,birthday",2,,,,,,,,,,,,,"performance,security",5,,,,,,,,,,,,,"birthday,training",3,,,,,,,"hair,phone",4,"eyes,beer",2,"artist,legs",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875957
453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wedding,death",3,"performance,hair",4,"car,area",2.5,,,"hands,legs",3,,,,,"area,room",3,"weight,performance",3,,,"birthday,food",3,,,"business,beer",2,,,,,,,"room,area",3,,,"wedding,weight",3,"sky,night",2,"text,road",3,,,,,,,,,,,,,,,,,"friend,family",3,,,,,"business,money",3,,,"hands,country",3,"hair,eyes",3,,,"death,child",3,,,,,,,,,,,"history,performance",3,"evening,night",3,"ocean,lady",3,,,,,,,,,,,,,,,,,,,827759
346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,hands",5,,,"heart,area",4,"birthday,road",1,,,,,"performance,hair",5,,,,,,,,,,,,,,,,,,,,,,,,,,,"hair,legs",4,"chocolate,area",2,"baby,relationship",4,"wedding,weight",1,"sky,night",5,"text,road",2,,,,,,,,,,,,,"heart,chocolate",3,,,,,"relationship,security",2,,,,,,,,,"hair,eyes",3,"family,child",3,,,"history,friend",3,,,,,,,"baby,friend",5,"wedding,performance",2,,,"wings,lady",2,,,"family,birthday",4,,,,,"birthday,animal",4,,,,,,,,,982907
322,,,,,,,,,"business,area",4,"death,history",4,,,,,,,,,"area,country",4,"heart,performance",4,,,,,,,,,,,"road,business",4,"performance,heart",4,"performance,family",4,,,,,,,,,,,,,"phone,birthday",4,"family,performance",4,,,"business,family",4,,,"sky,night",4,,,"business,birthday",4,"friend,family",4,,,"food,weight",4,,,,,,,,,,,,,,,"road,death",4,"heart,death",4,,,,,,,,,,,,,"family,phone",4,,,,,"god,animal",4,"weight,city",4,"hair,sky",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300828
369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,area",3,"road,room",4,,,,,"performance,gift",3,,,,,"hands,legs",2,,,"heart,country",3,,,,,,,"birthday,food",3,,,,,"heart,beer",2,,,,,"room,chocolate",4,,,,,,,,,,,"text,family",1,,,,,"road,room",2,,,,,"weight,birthday",2,,,"relationship,security",5,"food,weight",4,,,,,,,,,"family,child",1,,,,,,,"heart,death",3,,,,,"history,performance",2,,,,,,,,,,,"street,weight",3,"birthday,animal",4,"weight,city",4,"hair,sky",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356446
129,,,,,"heart,area",4,,,,,,,"performance,gift",4,,,"country,road",3,"hands,legs",4,"birthday,country",3,,,,,,,,,,,,,"business,beer",4,,,"performance,wedding",3,,,,,,,"weight,history",3,"birthday,night",3.5,,,,,,,,,,,"road,room",3,"birthday,sky",3,,,,,"friend,family",2,,,"food,weight",3,,,,,,,,,"god,child",3,,,,,"death,apple",3,,,,,,,,,,,,,,,,,"training,night",2,"chocolate,weight",2,"birthday,animal",3,,,"phone,sky",2,,,"artist,holiday",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358017
770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,heart",2,"birthday,road",3,,,"wedding,history",3,"gift,hair",2,,,"country,chocolate",2,,,"area,country",2,,,,,,,,,,,"wedding,performance",2,"business,beer",2,,,,,,,,,,,"wedding,history",1,,,,,,,,,"training,city",1,,,"chocolate,room",1,,,,,"weight,business",3,,,"relationship,birthday",2,,,,,"city,beer",2,,,,,,,,,"birthday,friend",3,,,,,,,"baby,friend",3,"wedding,performance",2,"wedding,night",2,"ocean,lady",2,,,,,,,,,,,"city,chocolate",2,,,,,,,777771
444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,hands",4,,,,,,,,,,,,,,,"hands,legs",3,,,"heart,country",3,"area,room",4,,,"car,apple",1,,,"wedding,performance",2,"road,beer",1.5,"performance,beer",3,"performance,wedding",1,,,,,,,,,,,,,"phone,hair",3,,,"room,city",2,"weight,family",2,,,,,,,"weight,business",3,"friend,family",3,,,"food,weight",3,"business,beer",2,"beer,night",2,,,,,,,"beer,death",4,,,"road,death",4,,,,,,,,,"wedding,night",3,,,,,,,,,,,,,,,,,,,,,212334
731,"hands,artist",5,,,,,"birthday,room",2,"business,area",5,,,,,,,,,,,,,,,"area,room",4,"legs,performance",2,,,"room,food",5,"wedding,performance",3,,,,,,,,,"room,area",5,,,,,,,"text,road",4,,,,,,,"business,family",4,,,,,,,,,,,"relationship,security",4,,,,,"city,night",4,"hands,birthday",3,"hair,eyes",4,,,,,"birthday,friend",3,,,,,"birthday,security",3,"baby,friend",2,,,,,"wings,lady",4,,,"family,birthday",2,,,,,,,"weight,city",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,997942
461,,,"area,hands",4,,,,,,,"death,history",4,,,"car,area",5,,,,,,,"heart,performance",3,,,,,"hands,car",2,,,,,,,"performance,beer",2,,,"hair,legs",1,,,"relationship,text",4,,,,,,,"phone,birthday",2.5,"text,performance",2,"room,city",5,,,,,,,"heart,room",3,"weight,business",4,,,,,,,"business,beer",4,,,,,,,,,"death,child",3,,,,,"heart,death",3,,,,,"history,performance",4,"evening,night",5,,,"weight,room",5,,,,,,,,,,,,,"night,beer",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132005
549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,hands",3,"area,hands",1,"heart,area",1,,,"area,chocolate",3,"death,history",5,"performance,gift",3,,,"country,road",5,"hands,legs",3,,,,,"area,room",5,,,,,,,"performance,weight",4,,,,,,,,,"room,area",3,,,,,,,"road,apple",1,,,,,,,"business,family",5,,,,,,,,,,,,,,,,,,,"hands,country",3,,,,,,,,,"road,apple",1,,,,,"baby,friend",5,"history,performance",5,"evening,night",4,,,,,,,"training,night",1,,,"birthday,animal",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816639
358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,area",3,"wedding,history",3,,,"chocolate,area",4,"country,road",4,,,"area,country",4,,,,,"weight,performance",3,,,"birthday,room",2,,,,,,,,,,,,,,,,,,,,,,,"text,performance",4,,,,,"chocolate,room",1.5,"sky,night",3,,,,,,,,,,,,,,,"hands,country",4,,,,,,,,,,,"chocolate,death",2,security,3,,,,,,,,,"holiday,room",5,,,"training,night",4,"street,chocolate",4,,,"city,chocolate",2,"phone,sky",3,"night,beer",4,"artist,holiday",3,328902
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,area",5,"heart,country",5,,,"legs,performance",,"hands,car",5,"birthday,room",4,,,"road,business",5,,,"family,wedding",5,"hair,legs",5,,,,,"weight,history",4,,,,,"phone,birthday",5,,,"room,city",,,,,,,,"heart,room",5,,,,,,,,,,,"beer,night",5,,,,,,,"death,child",5,"birthday,friend",5,,,"heart,death",5,,,,,,,,,"ocean,lady",5,,,,,,,"street,weight",5,,,,,,,"night,beer",5,"artist,legs",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998043
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"road,room",1,,,,,,,,,"country,road",1,,,"area,country",1,,,,,,,,,,,,,,,"performance,heart",1,"family,wedding",1,,,,,"baby,relationship",1,,,,,,,"hair,birthday",1,,,,,,,"road,room",1,,,,,"weight,business",2,,,,,,,"business,money",5,,,,,"birthday,eyes",3,,,,,,,,,"heart,chocolate",1,"performance,birthday",1,"baby,friend",1,"wedding,performance",2,"evening,night",1,"wings,lady",1,"holiday,room",2,,,,,,,"birthday,god",1,"city,chocolate",1,,,,,,,387783
234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"wedding,death",5,,,"chocolate,area",2,,,,,,,,,,,,,"hands,car",4,,,,,,,"performance,heart",5,,,,,,,"baby,relationship",4,,,"birthday,night",2,,,,,"text,family",2,,,,,,,night,4,,,business,4,friend,3,"relationship,security",4,weight,4,business,3,,,,,"hair,eyes",3,,,,,,,,,death,4,security,3,,,,,,,,,room,4,family,2,,,,,,,city,3,,,night,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534395
578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,area",2,,,"business,chocolate",1,,,"performance,hair",1,"chocolate,area",1,,,"hands,legs",2,,,,,,,"weight,performance",2,"hands,apple",1,,,"wedding,performance",3,,,,,,,,,"room,area",2,,,,,,,,,,,"text,family",1,,,,,,,,,,,,,"friend,family",1,"relationship,security",2,,,,,"beer,night",1,,,,,"god,family",1,,,,,,,,,,,,,,,,,,,,,"family,phone",1,"birthday,training",2,"street,chocolate",1,,,,,"hair,phone",1,"eyes,beer",1,"artist,legs",1,166696
2192,,,,,,,,,,,,,,,,,"country,road",2,,,"area,country",4,,,"area,room",3,"weight,performance",2,"hands,car",1,,,"performance,weight",2,,,,,,,,,"room,area",4,"relationship,text",5,"wedding,weight",3,"birthday,sky",3,,,,,,,,,,,,,"birthday,sky",4,"heart,room",2,,,"phone,friend",1,,,,,"beer,money",5,,,"hands,birthday",2,"hair,eyes",2,,,,,"history,birthday",2,"road,death",4,,,,,,,"history,performance",2,,,,,"weight,room",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262144
285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,chocolate",1,"country,road",3,,,"area,country",2,"heart,country",3,"room,legs",2,,,,,,,"wedding,performance",3,,,,,"performance,wedding",3,,,"chocolate,area",1,"baby,relationship",4,,,,,,,,,"text,family",3,,,,,"road,room",2,"sky,night",3,"heart,chocolate",3,,,,,"relationship,security",2,"food,weight",5,,,,,,,"hair,eyes",3,,,,,"history,friend",2,"death,apple",1,,,,,,,"history,performance",3,,,,,,,,,,,,,"birthday,animal",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846515
