StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID9,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID18,QID19,QID20,QID21,QID22,QID23,QID24,QID25,QID27,QID28,QID29,QID30,QID31,QID32,QID33,QID34,QID36,QID37,QID38,QID39,QID40,QID41,QID42,QID43,QID45,QID46,QID47,QID48,QID49,QID50,QID51,QID52,QID54,QID55,QID56,QID57,QID58,QID59,QID60,QID61,QID63,QID64,QID65,QID66,QID67,QID68,QID69,QID70,QID72,QID73,QID74,QID75,QID76,QID77,QID78,QID79,QID81,QID82,QID83,QID84,QID85,QID86,QID87,QID88,QID90,QID91,QID92,QID93,QID94,QID95,QID96,QID97,QID99,QID100,QID101,QID102,QID103,QID104,QID105,QID106,QID108,QID109,QID110,QID111,QID112,QID113,QID114,QID115,QID117,QID118,QID119,QID120,QID121,QID122,QID123,QID124,QID126,QID127,QID128,QID129,QID130,QID131,QID132,QID133,QID135,QID136,QID137,QID138,QID139,QID140,QID141,QID142,QID144,QID145,QID146,QID147,QID148,QID149,QID150,QID151,QID153,QID154,QID155,QID156,QID157,QID158,QID159,QID160,QID162,QID163,QID164,QID165,QID166,QID167,QID168,QID169,QID171,QID172,QID173,QID174,QID175,QID176,QID177,QID178,QID180,QID181,QID182,QID183,QID184,QID185,QID186,QID187,QID189,QID190,QID191,QID192,QID193,QID194,QID195,QID196,QID198,QID199,QID200,QID201,QID202,QID203,QID204,QID205,QID207,QID208,QID209,QID210,QID211,QID212,QID213,QID214,QID216,QID217,QID218,QID219,QID220,QID221,QID222,QID223,QID225,QID226,QID227,QID228,QID229,QID230,QID231,QID232,QID234,QID235,QID236,QID237,QID238,QID239,QID240,QID241,QID243,QID244,QID245,QID246,QID247,QID248,QID249,QID250,QID252,QID253,QID254,QID255,QID256,QID257,QID258,QID259,QID261,QID262,QID263,QID264,QID265,QID266,QID267,QID268,QID270,QID271,QID272,QID273,QID274,QID275,QID276,QID277,QID279,QID280,QID281,QID282,QID283,QID284,QID285,QID286,QID288,QID289,QID290,QID291,QID292,QID293,QID294,QID295,QID297,QID298,QID299,QID300,QID301,QID302,QID303,QID304,QID306,QID307,QID308,QID309,QID310,QID311,QID312,QID313,QID315,QID316,QID317,QID318,QID319,QID320,QID321,QID322,QID324,QID325,QID326,QID327,QID328,QID329,QID330,QID331,QID333,QID334,QID335,QID336,QID337,QID338,QID339,QID340,QID342,QID343,QID344,QID345,QID346,QID347,QID348,QID349,QID351,QID352,QID353,QID354,QID355,QID356,QID357,QID358,QID360,QID361,QID362,QID363,QID364,QID365,QID366,QID367,mTurkCode
2/20/18 20:14,2/20/18 20:28,IP Address,*******,100,894,TRUE,2/20/18 20:28,R_3EsUe3TFkXEUfGg,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"area,hands","holiday,room","area,animal","hands,animal","animal,room","area,room","hands,holiday","animal,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holiday,eyes","holiday,birthday","food,ocean","holiday,eyes","food,ocean","holiday,birthday","food,eyes","food,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,morning","country,hands","country,morning","city,hands","city,morning","animal,hands","animal,city","animal,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,wedding","street,wedding","child,artist","child,death","death,artist","child,wedding","artist,wedding","child,artist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,child","artist,child","artist,food","security,text","food,child","food,security","security,text","child,text",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41742783
2/20/18 20:24,2/20/18 20:29,IP Address,*******,100,277,TRUE,2/20/18 20:29,R_3rVo5hBdlWHJzRT,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,"child,baby","apple,baby","child,food","child,money","child,baby","apple,food","money,food","apple,food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,family","child,dog","country,legs","country,legs","child,country","family,legs","dog,country","country,family",,,,,,,,,,,,,,,,,"hands,room","hands,morning","wings,room","child,morning","child,hands","wings,hands","child,wings","child,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,food","car,city","gift,city","gift,food","car,street","gift,city","car,gift","city,food",,,,,,,,,,,,,,,,,,,,,,,,,"food,child","artist,text","artist,food","food,child","food,child","security,text","food,security","child,security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34744142
2/20/18 20:13,2/20/18 20:29,IP Address,*******,100,933,TRUE,2/20/18 20:29,R_1r9e110PwIp849c,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,hair","city,road","eyes,hair","city,road","road,eyes","city,road","eyes,hair","city,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,legs","street,legs","death,sky","car,legs","car,street","car,street","legs,sky","car,death",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gift,city","city,street","car,gift","gift,food","gift,city","gift,city","city,street","car,gift","country,performance","country,evening","business,performance","country,evening","car,business","evening,performance","business,performance","car,performance",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"security,feelings","food,girl","feelings,food","food,girl","business,girl","business,girl","food,girl","feelings,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59185419
2/20/18 20:14,2/20/18 20:29,IP Address,*******,100,878,TRUE,2/20/18 20:29,R_2AKYQBMvePIqlFq,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,evening","birthday,evening","city,road","evening,weight","birthday,evening","birthday,weight","city,road","city,evening",,,,,,,,,,,,,,,,,"country,lady","hands,lady","country,sky","hands,sky","heart,lady","hands,lady","country,lady","country,lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,street","beauty,relationship","feelings,relationship","street,area","feelings,relationship","street,area","feelings,relationship","feelings,relationship",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,dog","boy,girl","boy,girl","boy,girl","boy,girl","boy,girl","boy,girl","car,chocolate",,,,,,,,,"artist,wings","area,artist","area,road","sky,wings","artist,wings","area,road","area,sky","sky,artist",23724231
2/20/18 20:24,2/20/18 20:30,IP Address,*******,100,320,TRUE,2/20/18 20:30,R_2VaKaxXXQbMKWlK,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,death","dog,death","dog,city","apple,city","phone,city","city,death","dog,phone","dog,phone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"hands,weight","city,family","city,security","hands,weight","city,family","family,hands","family,hands","city,security",,,,,,,,,,,,,,,,,"eyes,boy","eyes,sky","boy,god","sky,boy","eyes,boy","eyes,boy","sky,text","sky,god",,,,,,,,,,,,,,,,,"dog,training","dog,road","dog,training","baby,road","baby,dog","baby,dog","sky,training","road,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"road,wings","artist,road","area,sky","sky,wings","sky,wings","road,wings","area,wings","artist,wings",24676638
2/20/18 20:23,2/20/18 20:30,IP Address,*******,100,380,TRUE,2/20/18 20:30,R_1JR3X0ZYkR8kC3o,*******,*******,*******,*******,*******,*******,anonymous,EN,"car,city","girl,performance","lady,city","girl,performance","car,city","lady,performance","girl,lady","lady,city",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"morning,artist","morning,country","night,car","morning,artist","artist,country","car,country","morning,car","car,country",,,,,,,,,,,,,,,,,"birthday,eyes","holiday,birthday","food,eyes","food,holiday","eyes,ocean","holiday,eyes","food,eyes","food,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,text","heart,eyes","heart,history","eyes,history","phone,eyes","heart,phone","eyes,text","heart,text",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,artist","street,wedding","child,wedding","child,death","child,death","child,wedding","artist,wedding","child,artist",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12813886
2/20/18 20:22,2/20/18 20:30,IP Address,*******,100,469,TRUE,2/20/18 20:30,R_2RR1niQCVKNSCRq,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,lady","eyes,lady","lady,wedding","eyes,lady","eyes,lady","sky,lady","eyes,lady","sky,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"road,training","baby,dog","dog,training","baby,dog","baby,dog","baby,dog","sky,training","road,sky","child,artist","artist,street","child,artist","child,artist","child,death","child,wedding","artist,wedding","child,artist",,,,,,,,,,,,,,,,,,,,,,,,,"beauty,friend","wings,beauty","friend,hair","child,friend","beauty,hair","beauty,friend","child,friend","child,hair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"food,child","child,friend","food,child","child,friend","child,friend","hair,friend","child,friend","child,friend",,,,,,,,,87622694
2/20/18 20:20,2/20/18 20:30,IP Address,*******,100,609,TRUE,2/20/18 20:30,R_2YueHGBL0uMeepB,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,weight","city,road","city,weight","birthday,weight","evening,weight","birthday,weight","road,evening","road,evening",,,,,,,,,,,,,,,,,"country,heart","heart,lady","heart,lady","country,sky","heart,lady","heart,lady","heart,lady","country,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,relationship","beauty,relationship","feelings,relationship","beauty,relationship","feelings,relationship","area,relationship","feelings,relationship","beauty,feelings",,,,,,,,,,,,,,,,,,,,,,,,,"eyes,boy","eyes,boy","eyes,sky","sky,boy","eyes,text","eyes,boy","eyes,text","eyes,god",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,training","gift,phone","training,road","business,training","business,training","training,road","business,training","gift,phone",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14793557
2/20/18 20:21,2/20/18 20:30,IP Address,*******,100,528,TRUE,2/20/18 20:30,R_xhLC5bffmUEvtL3,*******,*******,*******,*******,*******,*******,anonymous,EN,"lady,city","city,performance","lady,car","girl,performance","lady,city","girl,lady","girl,lady","lady,city",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dog,beauty","beauty,holiday","beauty,security","beauty,holiday","dog,beauty","dog,security","dog,security","dog,security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"food,holiday","holiday,birthday","food,ocean","food,holiday","eyes,ocean","holiday,birthday","food,ocean","food,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"baby,dog","dog,road","dog,road","baby,dog","dog,training","baby,dog","dog,sky","road,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,friend","food,friend","food,child","child,friend","child,friend","child,friend","child,friend","child,training",,,,,,,,,90660240
2/20/18 20:17,2/20/18 20:30,IP Address,*******,100,803,TRUE,2/20/18 20:30,R_b3ZJ0669UgUPOWB,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country","morning,country","night,car","morning,artist","artist,country","artist,car","morning,night","night,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,street","street,legs","street,sky","car,street","car,street","car,street","street,sky","car,death",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,lady","sky,history","history,lady","eyes,lady","sky,lady","history,lady","eyes,lady","eyes,lady",,,,,,,,,"road,training","dog,road","sky,training","baby,dog","dog,training","baby,dog","sky,training","road,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,beauty","area,ocean","area,beauty","ocean,feelings","area,ocean","area,feelings","area,feelings","area,feelings",,,,,,,,,,,,,,,,,,,,,,,,,82919516
2/20/18 20:21,2/20/18 20:30,IP Address,*******,100,528,TRUE,2/20/18 20:30,R_Utpjm1YeI6WSZhv,*******,*******,*******,*******,*******,*******,anonymous,EN,"girl,lady","city,performance","lady,city","girl,city","city,performance","girl,lady","girl,lady","lady,city",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,artist","artist,street","child,artist","child,death","child,death","child,wedding","artist,wedding","child,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,child","artist,security","artist,food","food,security","food,child","artist,security","security,text","artist,child",,,,,,,,,"business,gift","phone,road","business,training","business,training","business,training","training,road","training,road","business,gift",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,road","area,artist","area,road","sky,artist","artist,wings","area,road","road,wings","area,artist",80801508
2/20/18 20:13,2/20/18 20:30,IP Address,*******,100,1015,TRUE,2/20/18 20:30,R_2YaZXQuyFeQBvEN,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"country,money","car,child","car,child","country,apple","country,child","car,money","car,child","country,apple",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,morning","city,hands","country,morning","hands,morning","country,morning","city,hands","animal,city","country,city",,,,,,,,,,,,,,,,,,,,,,,,,"god,relationship","car,animal","god,relationship","phone,animal","car,phone","car,phone","animal,relationship","phone,animal","road,training","dog,road","road,sky","baby,sky","road,training","baby,dog","road,sky","road,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"baby,child","city,holiday","baby,child","chocolate,city","city,holiday","child,holiday","baby,child","baby,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16662427
2/20/18 20:24,2/20/18 20:31,IP Address,*******,100,417,TRUE,2/20/18 20:31,R_1GviCRjbS2BeIYJ,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,country","animal,country","city,hands","animal,country","city,morning","city,hands","country,morning","animal,morning",,,,,,,,,"eyes,boy","eyes,sky","god,text","sky,god","eyes,text","eyes,boy","god,text","boy,god",,,,,,,,,,,,,,,,,,,,,,,,,"child,artist","death,artist","child,death","street,wedding","artist,street","artist,wedding","death,street","child,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,security","artist,food","child,text","food,security","child,text","artist,text","artist,child","artist,security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"boy,chocolate","dog,chocolate","car,boy","boy,girl","boy,chocolate","dog,boy","chocolate,girl","dog,boy",,,,,,,,,,,,,,,,,25390593
2/20/18 20:25,2/20/18 20:31,IP Address,*******,100,366,TRUE,2/20/18 20:31,R_9ThJbxjG9Iird0B,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,hair","city,road","eyes,hair","road,eyes","city,road","city,eyes","city,road","city,road","heart,lady","country,lady","heart,lady","heart,sky","heart,lady","heart,lady","country,heart","country,heart","morning,artist","morning,night","morning,country","night,artist","artist,country","morning,car","morning,night","morning,night",,,,,,,,,,,,,,,,,,,,,,,,,"hands,room","hands,morning","child,wings","child,morning","child,wings","child,morning","child,hands","child,wings","dog,city","dog,city","dog,death","phone,apple","dog,phone","city,death","dog,city","dog,city",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40988896
2/20/18 20:17,2/20/18 20:31,IP Address,*******,100,818,TRUE,2/20/18 20:31,R_1mxRolaxWiioSWG,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,lady","eyes,lady","eyes,lady","eyes,lady","eyes,wedding","chocolate,lady","eyes,lady","sky,wedding",,,,,,,,,,,,,,,,,"dog,death","dog,city","dog,death","phone,apple","dog,death","phone,city","dog,phone","dog,city",,,,,,,,,"family,chocolate","city,child","child,girl","city,chocolate","child,girl","child,girl","city,family","child,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,friend","child,beauty","wings,hair","child,friend","beauty,friend","child,beauty","child,wings","wings,hair","chocolate,holiday","baby,child","baby,holiday","baby,child","child,city","city,holiday","baby,child","baby,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16191843
2/20/18 20:22,2/20/18 20:31,IP Address,*******,100,533,TRUE,2/20/18 20:31,R_1mfaN5QKz6SYsmR,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,hands","hands,morning","country,morning","city,hands","country,morning","animal,country","animal,city","animal,hands","hands,legs","hands,feelings","legs,wedding","feelings,friend","hands,legs","feelings,friend","legs,feelings","feelings,friend","eyes,boy","sky,god","eyes,text","sky,god","eyes,text","eyes,boy","god,text","sky,god",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,street","city,street","car,gift","gift,food","gift,city","car,gift","car,city","gift,food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,wings","area,ocean","beauty,wings","ocean,feelings","area,ocean","beauty,feelings","area,feelings","ocean,feelings",,,,,,,,,,,,,,,,,,,,,,,,,84827913
2/20/18 20:24,2/20/18 20:32,IP Address,*******,100,449,TRUE,2/20/18 20:32,R_5zntxmWyjdLKIBr,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,"child,baby","apple,baby","child,money","child,money","child,baby","child,baby","money,food","apple,food",,,,,,,,,"area,room","holiday,room","hands,animal","area,animal","animal,room","area,room","animal,holiday","animal,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,legs","car,legs","car,street","death,sky","street,sky","car,death","car,legs","street,death",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,feelings","feelings,girl","business,food","feelings,girl","feelings,girl","business,security","food,girl","feelings,girl",,,,,,,,,,,,,,,,,,,,,,,,,"artist,road","area,artist","area,sky","sky,wings","sky,wings","artist,wings","road,wings","artist,wings",85206099
2/20/18 20:27,2/20/18 20:32,IP Address,*******,100,280,TRUE,2/20/18 20:32,R_9yHniQiP4iMMeqt,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,ocean","holiday,birthday","food,ocean","food,ocean","eyes,ocean","food,ocean","food,eyes","food,holiday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"family,hands","city,family","hands,security","city,weight","city,family","city,weight","city,family","family,hands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,god","animal,relationship","car,relationship","phone,animal","car,relationship","car,phone","god,relationship","car,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country","artist,morning","artist,morning","child,morning","artist,child","artist,child","child,morning","artist,birthday",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,friend","hair,training","food,training","child,friend","child,friend","child,friend","child,training","child,friend",,,,,,,,,44607239
2/20/18 20:25,2/20/18 20:32,IP Address,*******,100,441,TRUE,2/20/18 20:32,R_ZlUVZFFfVil34eR,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,weight","city,birthday","road,evening","birthday,weight","birthday,evening","city,birthday","city,evening","road,evening",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phone,eyes","history,text","phone,eyes","eyes,history","heart,phone","heart,text","eyes,text","heart,text","car,area","area,baby","street,baby","car,god","area,baby","area,god","car,street","area,baby",,,,,,,,,,,,,,,,,,,,,,,,,"hands,legs","feelings,friend","feelings,wedding","hands,friend","legs,feelings","feelings,wedding","hands,feelings","friend,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,wings","ocean,feelings","feelings,wings","area,ocean","area,feelings","feelings,wings","area,beauty","feelings,wings",,,,,,,,,,,,,,,,,,,,,,,,,72851795
2/20/18 20:20,2/20/18 20:32,IP Address,*******,100,726,TRUE,2/20/18 20:32,R_2UWK348E8MCY6qF,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,car","morning,country","night,artist","morning,car","morning,artist","car,country","morning,country","morning,night",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,girl","family,chocolate","child,girl","city,chocolate","child,girl","child,girl","city,family","family,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"boy,performance","boy,girl","performance,phone","performance,phone","girl,beauty","beauty,phone","performance,phone","boy,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"training,gift","business,phone","gift,road","business,training","business,training","training,gift","training,phone","business,road",,,,,,,,,,,,,,,,,,,,,,,,,"child,friend","food,hair","food,child","child,friend","child,friend","child,training","child,friend","hair,training",,,,,,,,,44751313
2/20/18 20:21,2/20/18 20:32,IP Address,*******,100,638,TRUE,2/20/18 20:32,R_1KvvYTuFdqZWzBk,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,relationship","feelings,relationship","feelings,relationship","street,area","area,feelings","area,relationship","feelings,relationship","beauty,feelings",,,,,,,,,,,,,,,,,,,,,,,,,"eyes,boy","eyes,sky","eyes,text","sky,god","eyes,text","boy,text","eyes,text","eyes,god",,,,,,,,,"god,relationship","animal,relationship","god,relationship","animal,relationship","car,relationship","animal,relationship","animal,relationship","animal,relationship","road,training","dog,road","dog,training","road,sky","baby,dog","baby,dog","road,sky","road,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,holiday","baby,child","city,holiday","baby,child","baby,child","chocolate,holiday","baby,child","baby,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86173602
