Duration (in seconds),QID10,QID11,QID13,QID14,QID16,QID17,QID19,QID20,QID22,QID23,QID25,QID26,QID28,QID29,QID31,QID32,QID34,QID35,QID37,QID38,QID40,QID41,QID43,QID44,QID46,QID47,QID49,QID50,QID52,QID53,QID55,QID56,QID58,QID59,QID61,QID62,QID64,QID65,QID67,QID68,QID70,QID71,QID73,QID74,QID76,QID77,QID79,QID80,QID82,QID83,QID85,QID86,QID88,QID89,QID91,QID92,QID94,QID95,QID97,QID98,QID100,QID101,QID103,QID104,QID106,QID107,QID109,QID110,QID112,QID113,QID115,QID116,QID118,QID119,QID121,QID122,QID124,QID125,QID127,QID128,QID130,QID131,QID133,QID134,QID136,QID137,QID139,QID140,QID142,QID143,QID145,QID146,QID148,QID149,QID151,QID152,QID154,QID155,QID157,QID158,QID160,QID161,QID163,QID164,QID166,QID167,QID169,QID170,QID172,QID173,QID175,QID176,QID178,QID179,QID181,QID182,QID184,QID185,QID187,QID188,QID190,QID191,QID193,QID194,QID196,QID197,QID199,QID200,QID202,QID203,QID205,QID206,QID208,QID209,QID211,QID212,QID214,QID215,QID217,QID218,QID220,QID221,QID223,QID224,QID226,QID227,QID229,QID230,QID232,QID233,QID235,QID236,QID238,QID239,QID241,QID242,QID244,QID245,QID247,QID248,QID250,QID251,QID253,QID254,QID256,QID257,QID259,QID260,QID262,QID263,QID265,QID266,QID268,QID269,QID271,QID272,QID274,QID275,QID277,QID278,QID280,QID281,QID283,QID284,QID286,QID287,QID289,QID290,QID292,QID293,QID295,QID296,QID298,QID299,QID301,QID302,QID304,QID305,QID307,QID308,QID310,QID311,QID313,QID314,QID316,QID317,QID319,QID320,QID322,QID323,QID325,QID326,QID328,QID329,QID331,QID332,QID334,QID335,QID337,QID338,QID340,QID341,QID343,QID344,QID346,QID347,QID349,QID350,QID352,QID353,QID355,QID356,QID358,QID359,QID361,QID362,QID364,QID365,QID367,QID368,QID370,QID371,QID373,QID374,QID376,QID377,QID379,QID380,QID382,QID383,QID385,QID386,QID388,QID389,QID391,QID392,QID394,QID395,QID397,QID398,QID400,QID401,QID403,QID404,QID406,QID407,QID409,QID410,QID412,QID413,QID415,QID416,QID418,QID419,QID421,QID422,QID424,QID425,QID427,QID428,QID430,QID431,QID433,QID434,QID436,QID437,QID439,QID440,QID442,QID443,QID445,QID446,QID448,QID449,QID451,QID452,QID454,QID455,QID457,QID458,QID460,QID461,QID463,QID464,QID466,QID467,QID469,QID470,QID472,QID473,QID475,QID476,QID478,QID479,QID481,QID482,QID484,QID485,QID487,QID488,QID490,QID491,QID493,QID494,QID496,QID497,QID499,QID500,QID502,QID503,QID505,QID506,QID508,QID509,QID511,QID512,QID514,QID515,QID517,QID518,QID520,QID521,QID523,QID524,QID526,QID527,QID529,QID530,QID532,QID533,QID535,QID536,QID538,QID539,QID541,QID542,QID544,QID545,QID547,QID548,random
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,2,,,,,,,,,,,excellent,1,,,,,cute,1,,,,,,,successful,3,,,,,,,,,,,rough,1,,,,,,,excited,2,,,,,,,excellent,4,,,,,,,,,talented,1,,,,,,,cute,4.5,excellent,3,,,excellent,1,dirty,2,,,,,excited,1,warm,2,,,tough,2,extreme,2,,,cute,1,,,violent,2,,,,,,,comfortable,3,,,,,excellent,5,45477
370,,,,,successful,4,adorable,3,,,stunning,3,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,4,,,talented,3,lazy,3,,,,,warm,3,,,,,excellent,3,comfortable,3,,,,,,,,,attractive,3,excellent,3.5,shy,3,,,,,,,,,healthy,3,excited,4,,,,,hilarious,3,,,,,adorable,4,,,,,,,adorable,3,,,,,,,rough,4,attractive,5,,,crazy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34974
563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,2,,,,,,,talented,3,,,,,,,,,,,excellent,2,clean,4,dying,3,successful,2,,,,,,,,,wet,4,,,,,,,hilarious,4,attractive,4,,,,,,,,,,,,,rough,3,attractive,2,,,,,,,shy,3,cute,3,,,,,,,,,,,hilarious,2,,,,,excellent,3,clever,2,,,,,,,peaceful,3,,,dry,4,,,,,,,,,clear,3,excellent,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42075
264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,2,,,,,adorable,3,adorable,4,,,talented,3,difficult,2,,,sleepy,2,,,,,,,fat,1,successful,3,,,,,,,,,empty,4,,,talented,3,lazy,2,expensive,1,,,,,,,funny,3,,,,,,,empty,2,excited,5,,,,,,,,,cute,4,,,,,,,lazy,2,,,,,,,,,excellent,1,,,,,,,hilarious,2,,,violent,3,,,,,,,,,,,,,,,24442
403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tired,1,,,,,dumb,1,,,,,,,adorable,4,rough,3,hurt,3,,,,,,,,,,,,,adorable,4,lazy,4,,,,,,,fresh,2,,,,,,,safe,1,,,dangerous,4,,,,,,,,,,,,,attractive,2,,,,,,,wicked,4,hungry,4,hurt,3,,,excited,3,,,,,,,,,,,,,sexy,2,,,,,successful,4,,,creepy,3,excellent,3,rough,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47695
744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adorable,4,,,dumb,3,,,stunning,3,talented,3,,,adorable,4,,,cute,5,,,,,,,successful,3,,,,,,,,,,,,,fresh,3,,,,,,,,,,,,,,,,,,,rough,3,attractive,3,,,illegal,3,,,shy,3,,,difficult,3,,,,,,,excellent,4,,,,,,,excellent,3,,,,,sexy,3,,,friendly,3,,,,,excited,3,,,,,attractive,5,excellent,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25693
577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hungry,3,,,,,stunning,2,,,,,,,,,,,outdoor,4,clever,1,,,,,lazy,1,,,proud,2,,,,,sleepy,3,,,,,,,attractive,2,,,busy,2,,,,,,,,,,,,,,,illegal,3,,,outdoor,3,,,,,,,,,,,,,talented,4,excited,3,warm,5,,,tough,5,extreme,4,,,,,,,,,warm,2,excited,2,hilarious,2,faithful,4,,,,,,,16034
869,healthy,1,cute,1,,,,,cute,1,,,,,adorable,1,,,sleepy,1,,,hungry,1,,,,,,,excited,1,,,,,,,,,,,,,,,,,attractive,1,,,ugly,1,fat,1,,,,,,,,,,,deadly,1,,,,,,,cute,1,,,,,cute,1,,,,,talented,1,,,,,,,clever,1,,,,,cute,1,peaceful,1,,,warm,1,,,hilarious,1,,,,,excellent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36017
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,successful,3,,,,,,,,,,,cute,3,sleepy,3,cute,4,,,,,,,,,,,,,,,,,empty,2,,,fresh,3,lazy,3,talented,2,excited,3,warm,2,busy,3,,,,,,,,,,,,,,,,,,,shy,4,cute,5,,,crazy,3,cute,3,,,,,,,,,warm,2,,,tough,3,,,,,,,violent,2,violent,3,,,,,adorable,3,,,,,,,,,35903
550,,,outdoor,3,deadly,3,,,,,illegal,5,deadly,5,,,rough,4,,,,,,,,,,,,,stunning,5,,,,,,,empty,2,,,,,lazy,4,,,,,,,,,,,,,,,excellent,5,,,,,,,attractive,4,,,shy,4,weak,5,,,,,,,,,excited,4,hilarious,5,,,warm,2,,,,,adorable,5,excellent,5,,,,,violent,5,,,,,,,,,,,excellent,5,crazy,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24868
345,,,,,,,,,empty,3,,,,,excellent,1,,,sleepy,3,cute,2,,,,,creepy,2,violent,2,,,angry,1,,,sleepy,4,,,rough,2,,,,,,,cute,5,warm,4,,,funny,4,excellent,4,illegal,1,,,,,excited,1,deadly,3,,,excellent,2,,,,,difficult,2,,,,,,,,,,,talented,3,,,,,tough,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34732
2227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,2,,,,,,,,,deadly,1,,,,,hurt,3,,,,,,,creepy,3,successful,4,,,,,,,,,,,,,,,lazy,3,,,,,,,ugly,2,dangerous,2,,,comfortable,5,,,,,,,deadly,1,,,excellent,1,,,cute,5,excellent,4,,,,,,,,,,,,,,,excellent,1,clean,5,adorable,4,,,,,,,adorable,3,dry,3,,,excellent,3,,,,,,,crazy,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13099
1640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,talented,3,,,adorable,3,,,,,,,,,,,,,,,extreme,4,,,deadly,2,empty,2,,,,,,,,,,,safe,2,,,,,,,comfortable,3,lazy,3,,,,,,,illegal,4,excellent,4,outdoor,3,,,,,crazy,3,cute,3,,,excellent,3,,,,,,,wicked,2,,,,,sexy,2,,,peaceful,3,,,warm,3,,,,,,,attractive,2,clear,3,,,35204
406,healthy,3,,,,,nasty,1,,,,,,,,,,,,,,,hungry,5,wicked,3,,,,,,,,,proud,1,,,,,,,rough,1,,,hilarious,1,,,,,ugly,2,,,,,,,,,empty,1,,,,,,,,,,,,,,,hungry,4,excellent,1,healthy,2,,,,,,,,,excellent,5,,,,,,,cute,5,friendly,1,,,warm,4,creepy,5,excellent,2,rough,4,evil,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47927
646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tired,1,,,deadly,1,,,,,,,,,,,,,hurt,1,,,,,clean,1,,,,,,,adorable,1,attractive,2,,,cute,1,,,,,lazy,1,,,,,angry,1,,,fat,1,,,nasty,1,,,,,,,,,,,,,,,,,,,crazy,1,hurt,1,,,,,,,,,hilarious,1,,,,,adorable,1,,,hilarious,1,,,adorable,1,dry,1,,,adorable,1,rough,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16419
717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outdoor,2,,,,,cute,3,,,,,,,,,,,,,excellent,2,wicked,1.5,dying,1,violent,2,lazy,2,,,,,,,,,sleepy,1,,,,,,,,,,,,,,,excellent,2,nasty,2,,,empty,1,excited,2,,,,,excellent,3,,,,,,,,,,,,,,,talented,1,excited,1,,,,,,,,,,,cute,1,,,,,funny,2,creepy,2,,,,,evil,1,,,excellent,3,19213
265,tired,2,,,,,,,,,talented,2,,,difficult,4,,,,,,,hungry,2,wicked,3,,,successful,4,,,,,proud,2,,,,,,,,,,,,,,,,,,,dangerous,2,excellent,3,,,lazy,3,rough,2,,,deadly,3,,,,,,,,,,,,,,,,,,,,,,,warm,4,,,tough,4,,,,,,,friendly,4,,,warm,3,,,excellent,2,rough,4,evil,2,,,crazy,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29847
536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,3,,,,,adorable,3,,,illegal,2,talented,2,excellent,4,,,,,,,,,,,,,,,,,extreme,3,attractive,4,sleepy,4,,,,,,,,,,,,,,,,,dangerous,4,,,,,lazy,3,,,,,talented,3,illegal,4,,,,,,,excellent,2,,,,,healthy,4,excited,2,,,,,,,excellent,2,,,extreme,2,sexy,4,,,,,,,,,,,,,comfortable,4,,,clear,3,,,39801
565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,2,,,,,adorable,1,,,,,talented,4,,,,,,,,,,,wicked,3,fat,2,,,,,,,,,,,,,,,fresh,1,,,,,,,,,busy,1,dangerous,1,,,,,excellent,1,,,,,,,,,,,shy,5,cute,5,,,crazy,1,,,lazy,5,excellent,1,,,excited,1,,,,,,,extreme,1,,,,,peaceful,5,,,,,,,,,faithful,5,,,excellent,4,crazy,1,38976
432,,,,,hungry,4,,,,,,,,,,,,,sleepy,3,cute,2,,,,,,,,,,,adorable,2,,,wet,5,,,rough,3,,,bitter,1,,,,,,,,,,,,,illegal,3,,,,,,,,,attractive,3,,,outdoor,3,,,excellent,2,,,excellent,3,healthy,2,excited,3,hilarious,3,talented,2,,,,,,,adorable,4,,,cute,4,,,violent,3,,,excited,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27926
348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tired,3,,,,,,,empty,3,,,empty,2,adorable,3,,,,,,,excellent,1,,,,,,,,,adorable,3,,,,,cute,2,,,,,,,,,,,,,ugly,3,,,excellent,2,comfortable,2,,,,,,,,,illegal,2,,,,,weak,2,,,hungry,4,,,,,,,talented,3,,,,,,,clean,3,,,,,sleepy,2,,,,,dry,2,excited,3,hilarious,3,,,attractive,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42962
338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,successful,1,,,cute,5,,,,,,,,,,,,,,,,,,,successful,1,stunning,1,extreme,1,proud,1,deadly,3,,,sleepy,3,,,violent,2,talented,2,,,safe,1,,,,,,,comfortable,2,,,empty,1,excited,4,,,,,excellent,1,,,,,,,,,,,,,,,talented,5,,,,,,,tough,1,,,,,,,,,violent,2,dry,2,extreme,1,,,,,,,,,,,24877
433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cute,2,,,,,,,stunning,1,,,excellent,2,adorable,4,sleepy,1,cute,1,excellent,2,,,,,,,,,,,,,,,empty,1,,,,,,,,,excited,3,,,,,,,lazy,1,,,,,,,,,talented,5,illegal,1,,,,,,,excellent,1,,,hurt,1,,,,,,,,,sexy,3,wicked,2,,,,,sexy,3,cute,2,,,,,,,,,hilarious,3,,,clean,2,,,,,38351
521,,,cute,1,,,adorable,1,empty,1,,,deadly,3,,,cute,1,,,,,,,,,creepy,2,,,excited,2,,,,,,,empty,2,,,rough,2,,,expensive,1,attractive,3,warm,1,ugly,2,,,,,,,,,,,attractive,3,,,,,excellent,1,,,talented,1,,,hungry,3,,,,,,,,,,,,,excellent,3,,,,,excellent,1,,,,,,,,,,,,,,,,,excellent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39332
283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gorgeous,4,adorable,2,successful,4,,,,,,,,,,,cute,4,,,,,,,,,,,,,,,,,,,,,empty,2,,,,,,,talented,3,attractive,3,warm,4,comfortable,2,,,excellent,5,,,,,empty,4,,,,,,,excellent,4.5,shy,3,talented,5,,,,,cute,4,dirty,2,,,,,excited,4,,,,,tough,4,,,,,cute,3,,,,,,,,,,,,,,,excellent,4,,,49089
584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,healthy,2,,,deadly,1,,,,,,,deadly,1,,,,,,,cute,4,excellent,1,,,,,,,,,adorable,1,,,deadly,3,,,excited,1,,,,,,,excited,1,safe,2.5,,,,,fat,3.5,,,,,empty,3,excited,1,attractive,2,,,,,,,,,,,,,,,,,,,,,excited,3,hilarious,1,excellent,1,,,,,,,,,,,,,,,excited,1,,,rough,2,attractive,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17163
773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adorable,4,,,adorable,3,empty,3,,,,,,,cute,4,shy,4,,,,,,,dying,1,,,lazy,5,,,attractive,5,,,,,,,rough,2,,,,,,,,,,,dangerous,4,,,comfortable,2,,,,,,,,,,,,,shy,5,,,,,hungry,4,excellent,2,dirty,4,,,,,,,,,,,clever,1,adorable,3,,,,,peaceful,3,,,warm,3,,,,,,,,,,,crazy,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10674
370,tired,1,,,,,,,empty,1,,,,,adorable,1,,,,,,,hungry,3,,,,,,,stunning,2,,,,,,,empty,1,,,,,,,expensive,2,cute,2,,,,,fat,1,excellent,1,,,deadly,1,,,,,deadly,1,,,deadly,1,outdoor,1,,,difficult,1,comfortable,2,,,healthy,1.5,,,deadly,1,,,hilarious,2,excellent,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47777
