Duration (in seconds),QID8,QID9,QID11,QID12,QID14,QID15,QID17,QID18,QID20,QID21,QID23,QID24,QID26,QID27,QID29,QID30,QID32,QID33,QID35,QID36,QID38,QID39,QID41,QID42,QID44,QID45,QID47,QID48,QID50,QID51,QID53,QID54,QID56,QID57,QID59,QID60,QID62,QID63,QID65,QID66,QID68,QID69,QID71,QID72,QID74,QID75,QID77,QID78,QID80,QID81,QID83,QID84,QID86,QID87,QID89,QID90,QID92,QID93,QID95,QID96,QID98,QID99,QID101,QID102,QID104,QID105,QID107,QID108,QID110,QID111,QID113,QID114,QID116,QID117,QID119,QID120,QID122,QID123,QID125,QID126,QID128,QID129,QID131,QID132,QID134,QID135,QID137,QID138,QID140,QID141,QID143,QID144,QID146,QID147,QID149,QID150,QID152,QID153,QID155,QID156,QID158,QID159,QID161,QID162,QID164,QID165,QID167,QID168,QID170,QID171,QID173,QID174,QID176,QID177,QID179,QID180,QID182,QID183,QID185,QID186,QID188,QID189,QID191,QID192,QID194,QID195,QID197,QID198,QID200,QID201,QID203,QID204,QID206,QID207,QID209,QID210,QID212,QID213,QID215,QID216,QID218,QID219,QID221,QID222,QID224,QID225,QID227,QID228,QID230,QID231,QID233,QID234,QID236,QID237,QID239,QID240,QID242,QID243,QID245,QID246,QID248,QID249,QID251,QID252,QID254,QID255,QID257,QID258,QID260,QID261,QID263,QID264,QID266,QID267,QID269,QID270,QID272,QID273,QID275,QID276,QID278,QID279,QID281,QID282,QID284,QID285,QID287,QID288,QID290,QID291,QID293,QID294,QID296,QID297,QID299,QID300,QID302,QID303,QID305,QID306,QID308,QID309,QID311,QID312,QID314,QID315,QID317,QID318,QID320,QID321,QID323,QID324,QID326,QID327,QID329,QID330,QID332,QID333,QID335,QID336,QID338,QID339,QID341,QID342,QID344,QID345,QID347,QID348,QID350,QID351,QID353,QID354,QID356,QID357,QID359,QID360,QID362,QID363,QID365,QID366,QID368,QID369,QID371,QID372,QID374,QID375,QID377,QID378,QID380,QID381,QID383,QID384,QID386,QID387,QID389,QID390,QID392,QID393,QID395,QID396,QID398,QID399,QID401,QID402,QID404,QID405,QID407,QID408,QID410,QID411,QID413,QID414,QID416,QID417,QID419,QID420,QID422,QID423,QID425,QID426,QID428,QID429,QID431,QID432,QID434,QID435,QID437,QID438,QID440,QID441,QID443,QID444,QID446,QID447,QID449,QID450,QID452,QID453,QID455,QID456,QID458,QID459,QID461,QID462,QID464,QID465,QID467,QID468,QID470,QID471,QID473,QID474,QID476,QID477,QID479,QID480,QID482,QID483,random
340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,lady",3,"wedding,lady",3,,,,,"lady,weight",4,"girl,lady",4,"girl,history",2,,,"night,lady",4,,,,,,,,,"lady,gift",2,,,,,,,,,,,,,"boy,lady",4,"performance,beer",2,,,,,"relationship,heart",3,"child,chocolate",3,boy,4,,,,,,,,,,,,,"girl,death",2,,,,,,,"feelings,baby",2,,,,,"girl,area",1,"lady,baby",5,"lady,family",5,,,,,"birthday,boy",3,,,,,,,"birthday,beauty",4,"birthday,death",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941366
754,,,,,"artist,lady",2,,,,,,,,,"beer,girl",1,"girl,history",3,,,,,,,"girl,baby",4,,,"food,weight",3,"lady,gift",3,,,,,"relationship,lady",4,,,,,,,,,"beer,night",4,"wedding,girl",1,"beer,performance",1,"relationship,heart",4,"child,birthday",2,,,,,"chocolate,performance",1,,,,,"sky,birthday",1,,,"girl,apple",3,,,,,,,"feelings,baby",1,"feelings,beauty",3,,,,,,,,,"lady,holiday",4,,,,,"boy,relationship",1,,,"security,wedding",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130490
441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,girl",5,,,,,"girl,lady",5,,,"lady,dog",5,,,,,,,,,"girl,food",4,,,"boy,girl",5,,,,,,,,,"death,baby",2,"boy,lady",5,,,,,,,,,"chocolate,birthday",1,animal,5,,,,,,,,,"feelings,birthday",3,"text,lady",2,,,,,"artist,country",3,"feelings,money",4,,,,,"lady,street",3,"girl,area",4,"lady,feelings",2,,,"death,lady",3,,,,,"boy,relationship",4,,,"security,death",5,"death,beauty",3.5,,,832907
371,,,,,"security,lady",2,,,,,"girl,food",2,,,,,,,"sky,dog",4,,,,,,,"beer,road",2,,,"lady,gift",3,,,"artist,performance",3,,,"security,gift",3,,,,,"boy,lady",4,,,,,,,,,,,"relationship,boy",4,,,,,,,,,,,"god,lady",3,"girl,apple",5,"animal,lady",4,,,,,"feelings,artist",4,"feelings,beauty",4,"lady,apple",2,,,,,"lady,family",2,,,"lady,artist",3,,,"boy,relationship",2,"wedding,performance",4,"security,wedding",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370471
645,,,"girl,wings",3,,,"wedding,lady",3,,,"girl,food",3,,,,,"girl,history",3,,,"night,lady",3,"chocolate,lady",3,,,,,,,,,"boy,girl",3,,,,,,,"relationship,lady",3,,,,,"beer,night",3,"wedding,girl",3,"beer,performance",2,,,"child,birthday",4,,,,,,,"performance,feelings",3,,,,,"text,god",3,"girl,apple",4,,,"apple,country",4,,,,,"feelings,beauty",4,,,,,"lady,feelings",3,,,,,,,,,,,"wedding,performance",3,"security,wedding",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220240
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",2,"apple,wings",2,,,"wedding,street",2,,,"security,girl",2,"lady,weight",2,,,"girl,history",2,,,"night,weight",2,,,"girl,baby",1,,,"girl,food",3,,,"boy,girl",2,,,"relationship,lady",1,,,"relationship,family",2,,,"lady,sky",2,,,"girl,food",2,,,,,"child,chocolate",2,"animal,relationship",2,,,,,,,,,,,,,,,,,,,"feelings,money",2,,,"feelings,beauty",3,,,,,"lady,baby",2,,,"death,lady",3,,,,,,,,,,,,,,,286346
469,"artist,country",1,,,,,"wedding,street",2,,,,,,,"girl,lady",1,"girl,history",4,,,,,,,"girl,baby",4,,,"food,weight",2,,,"birthday,boy",2,,,,,,,"lady,family",2,,,"boy,sky",1,"beer,night",1,"wedding,girl",4,"apple,performance",3,,,"child,birthday",3,,,"relationship,apple",2,"performance,country",1,,,,,,,,,,,,,"apple,country",4,"feelings,money",2,,,,,,,,,,,,,"lady,holiday",5,"lady,artist",3,,,,,,,,,,,"birthday,food",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684580
673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apple,wings",3,,,,,"weight,lady",1,"security,girl",2,,,,,,,"lady,dog",3,"night,lady",2,"chocolate,lady",3,"girl,baby",2,,,,,,,"boy,girl",1,"artist,performance",2,"relationship,lady",2,"security,lady",2,,,,,,,,,,,"beer,performance",3,,,,,,,"relationship,lady",2,,,"performance,feelings",2,"lady,girl",2,"feelings,birthday",1,,,,,,,,,,,,,,,,,,,,,"lady,family",1,"lady,holiday",2,,,,,"boy,relationship",4,"wedding,performance",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150636
1215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"legs,girl",3,,,,,,,,,"beer,business",5,,,,,,,,,,,,,"lady,family",5,,,"boy,lady",5,,,"girl,food",5,"apple,beer",5,relationship,5,birthday,4,boy,5,,,,,,,lady,3,,,lady,5,girl,5,,,country,5,girl,5,,,,,lady,5,girl,2,,,,,,,,,boy,3.5,relationship,5,,,,,beauty,5,death,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159870
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",5,,,,,"wedding,lady",5,,,,,"lady,hair",4,,,,,,,,,,,"girl,legs",4,"road,business",2,"girl,weight",5,,,,,,,,,,,"relationship,family",3.5,"death,baby",4,,,"beer,night",2,"wedding,girl",2,,,,,,,,,,,"performance,country",5,,,,,,,"text,lady",2,"girl,death",4,"animal,lady",4,"artist,country",3,"feelings,money",4,,,"feelings,history",4,"lady,apple",2,,,,,,,,,"lady,birthday",1,,,,,,,"security,wedding",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539751
423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",4,"girl,apple",5,,,,,"lady,girl",2,"girl,food",4,,,,,,,,,"night,lady",,,,,,,,"girl,food",4,"lady,gift",2,"boy,girl",5,"artist,performance",3,"relationship,food",3,"lady,gift",3,,,,,,,,,,,,,,,,,,,"relationship,apple",3,"performance,country",3,,,,,,,,,,,"animal,lady",5,,,,,"feelings,baby",4,"feelings,history",3,,,,,,,,,"lady,holiday",4,"artist,birthday",3,,,,,"wedding,apple",3,"security,death",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,982725
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,beer",4,,,,,,,,,"security,girl",4,,,,,,,,,,,,,,,"beer,business",4,,,,,,,"food,performance",4,,,,,"relationship,family",3,"baby,god",3,,,"performance,night",3,,,"beer,performance",4,"relationship,heart",4,"child,birthday",3,"animal,relationship",3,,,,,"performance,feelings",4,girl,3,,,,,,,,,,,"girl,feelings",4,"baby,artist",4,,,,,,,,,lady,3,,,"lady,artist",2,"birthday,boy",3,,,"wedding,performance",3,,,,,"birthday,food",4,546264
693,"artist,beer",1,,,,,,,,,"security,girl",3,,,,,,,"lady,dog",2,"lady,weight",2,,,"girl,baby",3,,,,,"lady,gift",1,"boy,girl",2,,,,,"security,lady",2,,,,,,,,,"girl,food",1,,,,,,,,,,,,,"performance,lady",1,"lady,girl",1,"feelings,birthday",1,,,"girl,apple",3,"animal,lady",1,,,,,,,"feelings,beauty",2,,,"girl,area",2,"lady,feelings",2,,,"death,lady",1,,,,,"boy,relationship",3,,,,,"birthday,beauty",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754635
320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,girl",5,,,,,,,,,,,"lady,weight",1,,,"girl,legs",2,,,"girl,food",4,"food,gift",1,"boy,girl",5,,,"lady,food",3,,,,,,,"lady,sky",3,"performance,night",4,,,"beer,performance",5,,,,,,,"relationship,lady",5,,,,,"lady,girl",5,"feelings,birthday",4,,,,,,,"artist,country",4,"feelings,money",4,,,"feelings,beauty",5,,,"legs,girl",5,,,,,"death,lady",3,"lady,artist",4,"birthday,boy",5,,,,,,,,,,,398315
960,"artist,country",3,"girl,wings",3,,,,,"lady,girl",4,"security,girl",3,"lady,hair",3,,,,,,,,,,,"girl,baby",4,,,,,,,,,,,"relationship,lady",4,"security,lady",4,,,"baby,god",3,,,,,,,,,,,,,,,,,"performance,country",4,,,,,"feelings,birthday",3,,,,,"animal,lady",3,,,,,"feelings,artist",3,,,"lady,street",3,,,"lady,baby",3,,,"lady,holiday",3,"lady,artist",4,,,,,"wedding,performance",2,"security,wedding",4,,,"birthday,food",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239916
601,,,,,"artist,lady",2,"wedding,lady",3,,,,,,,,,"girl,history",3,,,,,"city,lady",2,,,"road,business",2,"girl,weight",3,,,,,"artist,performance",3,,,,,"lady,family",1,,,"boy,lady",4,,,,,"apple,beer",3,"relationship,heart",3,"child,birthday",4,"relationship,boy",3,"relationship,lady",2,"performance,country",2,,,,,,,"text,god",2,,,,,"apple,country",3,,,,,,,,,,,,,"lady,family",2,,,,,"birthday,boy",3,,,"wedding,performance",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554348
394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,security",4,"wedding,lady",3,"weight,lady",2,,,"lady,weight",3,"girl,lady",3,,,"lady,dog",5,,,"city,lady",2,,,,,,,,,,,"artist,performance",3,,,"security,lady",3,,,"baby,god",4,"boy,lady",4,,,,,,,,,,,,,,,,,"feelings,lady",3,,,"sky,feelings",3,"text,lady",4,"girl,apple",4,"animal,lady",5,"apple,country",3,,,,,,,,,,,"lady,baby",5,"lady,family",3,,,,,,,,,,,,,,,"birthday,food",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315746
883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"apple,wings",2,"artist,lady",1,"street,lady",3,"lady,girl",4,,,,,,,,,,,"lady,weight",2,,,,,,,"girl,food",3,,,,,"artist,performance",2,,,,,,,"death,baby",2,,,"performance,night",2,,,,,"relationship,heart",2,,,,,"relationship,lady",2,,,"performance,feelings",2,,,"sky,feelings",2,"text,lady",1,"girl,death",2,,,"artist,country",1,,,,,,,,,,,,,"lady,family",3,,,,,"birthday,boy",4,,,"wedding,performance",4,,,"death,beauty",3,,,121553
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"girl,apple",4,,,,,,,,,,,"beer,lady",3,"legs,history",3,"lady,dog",3,,,,,,,,,"girl,food",4,,,"boy,girl",4,,,,,,,"lady,family",3,"baby,god",4,,,"performance,beer",3,"wedding,food",3,,,"phone,relationship",3,"child,chocolate",3,"animal,boy",4,"relationship,lady",3,"performance,country",4,,,,,,,,,,,,,,,"girl,money",3,,,"feelings,history",3,"lady,street",4,,,,,,,,,"lady,artist",3,,,"boy,relationship",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500833
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"girl,wings",2,,,"wedding,lady",2,,,"security,girl",2.5,"lady,weight",2,,,"girl,history",2,,,,,"chocolate,lady",2,,,,,,,,,,,,,,,,,,,"death,god",2,"boy,lady",,,,"wedding,food",2,,,,,"child,chocolate",3,"animal,relationship",3,,,,,"performance,feelings",2,,,,,,,,,,,,,,,,,,,"lady,apple",2,"girl,area",2,"lady,baby",2,,,,,,,,,"boy,relationship",3,"wedding,performance",3,"security,death",2,"death,beauty",2,"birthday,food",2,943218
388,,,,,"artist,lady",4,"wedding,lady",3,,,,,"lady,weight",4,,,"girl,history",4,"lady,dog",4,"lady,weight",4,,,,,,,"girl,weight",4,"lady,gift",4,,,,,,,,,"relationship,lady",1,,,,,,,,,"beer,performance",4,,,"chocolate,birthday",3.5,,,,,,,,,"lady,girl",4,,,"text,lady",3,"girl,apple",3,,,"artist,apple",3,"feelings,money",3,"feelings,artist",3,,,,,"girl,area",1,,,"lady,family",2,,,,,,,,,,,,,,,"birthday,food",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443151
420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"security,lady",1,,,,,"security,girl",5,,,,,,,,,"night,lady",3,"city,chocolate",3,"girl,legs",3,"beer,business",5,,,"lady,gift",1,,,,,"relationship,food",3,,,,,,,,,,,,,"apple,beer",3,,,,,,,,,,,"feelings,lady",3,"lady,girl",3,"sky,feelings",5,,,,,,,,,,,,,,,,,"legs,area",3,"lady,baby",5,"lady,family",1,"lady,holiday",5,,,"birthday,boy",3,,,"wedding,performance",3,"security,wedding",5,"birthday,beauty",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773890
374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",3,,,"artist,lady",3,,,,,,,,,"girl,lady",5,,,"lady,dog",4,,,,,"girl,baby",4,"beer,business",2,,,"food,gift",1,,,"artist,performance",4,"lady,food",4,"security,lady",4,"lady,family",4,,,,,,,,,,,"relationship,heart",3,,,,,,,"chocolate,performance",3,,,,,,,"text,lady",2,"girl,death",5,"apple,lady",1,,,,,"baby,artist",4,,,,,"girl,area",4,"lady,feelings",3,"lady,family",5,,,,,,,,,,,,,,,,,985408
798,,,"girl,apple",2,,,,,,,,,,,,,"legs,girl",1,,,"lady,weight",1,,,,,"road,business",1,,,"lady,gift",1,,,"artist,performance",1,,,,,"lady,family",1,,,,,,,,,"beer,performance",1,"phone,relationship",1,"child,birthday",2,,,"relationship,lady",2,,,"performance,feelings",1,"chocolate,girl",1,,,"text,god",1,,,,,"apple,country",1,,,,,"feelings,history",1,,,,,,,"lady,weight",1,,,"lady,artist",1,,,,,,,"death,wedding",1,,,"birthday,food",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529446
289,,,"girl,apple",3,,,,,"lady,girl",5,"girl,food",3,,,,,,,"lady,dog",2,,,,,"girl,baby",5,,,"girl,weight",3,,,,,,,,,,,,,"baby,god",4,,,"beer,night",4,,,,,,,,,"animal,boy",3,"relationship,lady",4,,,,,,,,,,,"girl,apple",5,"animal,lady",3.5,,,,,"feelings,artist",1.5,"feelings,beauty",4,"lady,street",1,,,"lady,feelings",3,,,,,"lady,artist",2,"birthday,boy",2,"boy,birthday",4,,,"death,wedding",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460577
729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beer,country",2,,,,,"wedding,lady",5,"weight,lady",2,,,"lady,weight",3,"beer,lady",3,,,,,,,,,,,"beer,business",1,"girl,food",4,"food,lady",1,"birthday,boy",3,,,"lady,food",1,"security,lady",2,,,"baby,god",3,,,"beer,night",3,,,,,,,,,"animal,boy",2,"relationship,apple",1,,,,,"lady,girl",4,,,,,,,,,,,,,"feelings,baby",2,,,,,,,,,,,,,"lady,artist",5,,,,,,,"security,death",4,"birthday,beauty",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774525
993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,country",1,,,,,,,,,,,,,"girl,lady",3,,,,,,,"city,lady",2,"girl,legs",1,"beer,business",1,,,,,"boy,girl",1,,,"lady,food",1,,,,,"death,baby",2,"lady,sky",1,,,,,"beer,performance",1,,,"chocolate,birthday",1,,,"relationship,lady",2,,,,,,,"feelings,birthday",1,,,,,,,"artist,country",1,,,,,"feelings,beauty",1,,,,,,,"lady,family",2,,,"lady,artist",1,,,"boy,relationship",1,"wedding,performance",2,"security,death",1,,,,,999597
