StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID9,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID18,QID19,QID20,QID21,QID22,QID23,QID24,QID25,QID27,QID28,QID29,QID30,QID31,QID32,QID33,QID34,QID36,QID37,QID38,QID39,QID40,QID41,QID42,QID43,QID45,QID46,QID47,QID48,QID49,QID50,QID51,QID52,QID54,QID55,QID56,QID57,QID58,QID59,QID60,QID61,QID63,QID64,QID65,QID66,QID67,QID68,QID69,QID70,QID72,QID73,QID74,QID75,QID76,QID77,QID78,QID79,QID81,QID82,QID83,QID84,QID85,QID86,QID87,QID88,QID90,QID91,QID92,QID93,QID94,QID95,QID96,QID97,QID99,QID100,QID101,QID102,QID103,QID104,QID105,QID106,QID108,QID109,QID110,QID111,QID112,QID113,QID114,QID115,QID117,QID118,QID119,QID120,QID121,QID122,QID123,QID124,QID126,QID127,QID128,QID129,QID130,QID131,QID132,QID133,QID135,QID136,QID137,QID138,QID139,QID140,QID141,QID142,QID144,QID145,QID146,QID147,QID148,QID149,QID150,QID151,QID153,QID154,QID155,QID156,QID157,QID158,QID159,QID160,QID162,QID163,QID164,QID165,QID166,QID167,QID168,QID169,QID171,QID172,QID173,QID174,QID175,QID176,QID177,QID178,QID180,QID181,QID182,QID183,QID184,QID185,QID186,QID187,QID189,QID190,QID191,QID192,QID193,QID194,QID195,QID196,QID198,QID199,QID200,QID201,QID202,QID203,QID204,QID205,QID207,QID208,QID209,QID210,QID211,QID212,QID213,QID214,QID216,QID217,QID218,QID219,QID220,QID221,QID222,QID223,QID225,QID226,QID227,QID228,QID229,QID230,QID231,QID232,QID234,QID235,QID236,QID237,QID238,QID239,QID240,QID241,QID243,QID244,QID245,QID246,QID247,QID248,QID249,QID250,QID252,QID253,QID254,QID255,QID256,QID257,QID258,QID259,QID260,QID261,QID262,QID263,QID264,QID265,QID266,QID267,QID268,QID270,QID271,QID272,QID273,QID274,QID275,QID276,QID277,QID279,QID280,QID281,QID282,QID283,QID284,QID285,QID286,QID288,QID289,QID290,QID291,QID292,QID293,QID294,QID295,QID297,QID298,QID299,QID300,QID301,QID302,QID303,QID304,QID306,QID307,QID308,QID309,QID310,QID311,QID312,QID313,QID315,QID316,QID317,QID318,QID319,QID320,QID321,QID322,QID324,QID325,QID326,QID327,QID328,QID329,QID330,QID331,QID333,QID334,QID335,QID336,QID337,QID338,QID339,QID340,QID342,QID343,QID344,QID345,QID346,QID347,QID348,QID349,QID351,QID352,QID353,QID354,QID355,QID356,QID357,QID358,QID360,QID361,QID362,QID363,QID364,QID365,QID366,QID367,mTurkCode
1/13/18 16:20,1/13/18 16:29,IP Address,*******,100,524,TRUE,1/13/18 16:29,R_C1PGRIBCmqRurXb,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,"child,baby","child,baby","child,money","apple,baby","child,food","money,food","child,baby","child,baby",,,,,,,,,,,,,,,,,"birthday,evening","city,road","road,weight","road,weight","birthday,evening","city,weight","city,evening","city,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,street","car,legs","car,sky","street,death","street,death","death,sky","street,death","legs,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,evening","car,country","country,evening","car,evening","car,evening","country,business","car,business","evening,performance",,,,,,,,,,,,,,,,,,,,,,,,,"birthday,child","country,child","artist,child","artist,child","child,morning","child,morning","artist,country","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59895621
1/13/18 16:19,1/13/18 16:29,IP Address,*******,100,598,TRUE,1/13/18 16:29,R_D6KOJovRQlCYgjD,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"baby,dog","beauty,holiday","dog,security","baby,beauty","dog,security","baby,dog","dog,security","holiday,security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,girl","city,chocolate","city,family","family,child","city,chocolate","family,child","city,chocolate","family,child",,,,,,,,,"car,area","car,area","car,area","area,baby","area,baby","street,area","area,baby","street,god",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,phone","animal,god","car,relationship","car,phone","animal,god","car,animal","god,relationship","car,god",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,security","food,text","artist,food","artist,security","artist,text","food,security","artist,food","artist,security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94117660
1/13/18 16:22,1/13/18 16:29,IP Address,*******,100,418,TRUE,1/13/18 16:29,R_1d19OaoBnc5pYR4,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"hands,animal","area,holiday","hands,animal","area,room","area,room","animal,holiday","area,holiday","area,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,death","phone,apple","phone,city","dog,city","dog,city","dog,death","dog,death","city,death",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"phone,relationship","god,relationship","car,relationship","phone,animal","phone,god","car,animal","animal,god","car,relationship",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,friend","child,friend","beauty,hair","wings,beauty","beauty,hair","child,friend","beauty,hair","child,wings",,,,,,,,,"child,text","security,text","artist,child","food,child","artist,food","child,text","artist,food","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97872515
1/13/18 16:17,1/13/18 16:29,IP Address,*******,100,698,TRUE,1/13/18 16:29,R_31sFw3R1GoV6elG,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,eyes","city,road","city,weight","city,eyes","city,weight","hair,weight","eyes,hair","road,hair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,morning","animal,morning","animal,city","country,morning","animal,hands","city,morning","country,city","country,city",,,,,,,,,,,,,,,,,"eyes,sky","sky,history","eyes,sky","sky,lady","eyes,history","sky,birthday","eyes,sky","birthday,lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gift,food","gift,food","car,street","car,street","car,gift","city,street","car,city","car,food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"friend,training","hair,training","food,training","child,friend","hair,child","child,training","friend,training","food,friend",,,,,,,,,55271050
1/13/18 16:18,1/13/18 16:29,IP Address,*******,100,654,TRUE,1/13/18 16:29,R_1ojQPK5GSN545Tb,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"animal,holiday","area,holiday","hands,animal","hands,room","animal,holiday","animal,holiday","area,animal","area,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,eyes","eyes,text","heart,phone","history,text","eyes,history","heart,eyes","heart,eyes","heart,eyes",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"god,text","god,text","eyes,sky","eyes,sky","god,text","eyes,boy","eyes,sky","god,text",,,,,,,,,,,,,,,,,"road,sky","baby,dog","dog,training","sky,training","baby,dog","road,training","road,sky","road,sky",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,security","artist,food","artist,food","child,security","artist,food","artist,text","artist,food","artist,food",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75446364
1/13/18 16:23,1/13/18 16:29,IP Address,*******,100,395,TRUE,1/13/18 16:29,R_We1o7ANOIAzMGY1,*******,*******,*******,*******,*******,*******,anonymous,EN,"car,city","girl,lady","lady,car","city,performance","girl,lady","car,performance","car,city","girl,lady","child,baby","child,baby","money,baby","money,food","baby,food","apple,food","apple,baby","child,baby",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"heart,eyes","heart,eyes","heart,phone","history,text","eyes,text","heart,eyes","phone,text","heart,history",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"baby,child","baby,city","baby,city","baby,city","chocolate,city","baby,child","child,city","city,holiday",,,,,,,,,,,,,,,,,"business,road","training,road","gift,phone","gift,phone","gift,phone","business,road","training,phone","business,gift",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72876717
1/13/18 16:18,1/13/18 16:29,IP Address,*******,100,649,TRUE,1/13/18 16:29,R_1LuH0YfVhWgztTt,*******,*******,*******,*******,*******,*******,anonymous,EN,"car,city","girl,lady","lady,car","girl,city","girl,city","girl,lady","car,city","girl,lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"morning,night","morning,artist","night,artist","artist,country","car,country","artist,country","car,country","artist,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"dog,death","dog,apple","phone,city","dog,death","dog,city","dog,city","dog,city","dog,death",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,performance","car,performance","business,evening","car,business","country,evening","car,business","car,business","country,evening",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48003674
1/13/18 16:16,1/13/18 16:31,IP Address,*******,100,856,TRUE,1/13/18 16:31,R_uksCCHzfvpWrAEV,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,relationship","animal,god","car,phone","car,phone","animal,god","car,animal","god,relationship","god,relationship",,,,,,,,,,,,,,,,,"beauty,performance","girl,beauty","performance,phone","beauty,performance","girl,beauty","beauty,performance","boy,girl","boy,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,girl","security,feelings","feelings,girl","feelings,girl","business,food","business,security","business,security","business,food",,,,,,,,,"dog,girl","boy,girl","car,dog","car,boy","car,dog","car,boy","car,chocolate","boy,girl",,,,,,,,,"artist,wings","artist,road","area,artist","sky,road","area,road","area,artist","artist,wings","sky,wings",28231751
1/13/18 16:20,1/13/18 16:31,IP Address,*******,100,708,TRUE,1/13/18 16:31,R_38nzZU3GPFuPdWV,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,"country,child","country,child","country,money","car,money","car,country","car,money","country,apple","country,child",,,,,,,,,,,,,,,,,"baby,beauty","baby,holiday","dog,security","baby,beauty","baby,security","dog,beauty","dog,security","baby,holiday",,,,,,,,,"country,hands","heart,lady","heart,sky","hands,lady","country,hands","heart,sky","hands,heart","heart,lady","morning,night","morning,country","artist,country","artist,car","car,country","car,country","artist,car","morning,car",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,wedding","death,street","death,artist","artist,street","death,wedding","child,death","child,street","death,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83983718
1/13/18 16:22,1/13/18 16:32,IP Address,*******,100,588,TRUE,1/13/18 16:32,R_1DG4FqRM0Vvp1EZ,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"baby,beauty","baby,beauty","dog,holiday","baby,beauty","baby,security","baby,dog","dog,holiday","baby,security",,,,,,,,,"country,hands","country,lady","country,heart","hands,heart","hands,lady","heart,sky","hands,lady","country,lady",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gift,food","city,street","car,gift","city,street","car,gift","city,street","car,city","car,street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"boy,girl","boy,girl","car,dog","dog,boy","car,dog","boy,girl","car,chocolate","boy,girl","child,training","food,hair","child,friend","food,friend","hair,friend","food,training","friend,training","food,child",,,,,,,,,77841688
1/13/18 16:20,1/13/18 16:33,IP Address,*******,100,764,TRUE,1/13/18 16:33,R_2ON4afnDJkFNVn1,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,eyes","city,road","city,eyes","city,eyes","eyes,weight","hair,weight","eyes,hair","city,hair",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,ocean","food,eyes","eyes,ocean","birthday,eyes","holiday,eyes","food,eyes","eyes,ocean","food,ocean",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"beauty,performance","girl,beauty","boy,girl","beauty,performance","boy,girl","beauty,performance","boy,girl","boy,girl",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,gift","phone,road","business,gift","training,gift","business,training","business,gift","business,gift","phone,road",,,,,,,,,,,,,,,,,"dog,girl","boy,girl","car,dog","boy,girl","car,chocolate","boy,girl","car,dog","dog,chocolate",,,,,,,,,,,,,,,,,70311333
1/13/18 16:19,1/13/18 16:33,IP Address,*******,100,841,TRUE,1/13/18 16:33,R_Rrws3hjbfJAnJPH,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"eyes,hair","city,road","city,road","city,eyes","city,eyes","city,road","eyes,hair","city,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"holiday,eyes","food,holiday","eyes,ocean","birthday,eyes","holiday,eyes","food,eyes","eyes,ocean","food,ocean","hands,room","wings,morning","child,wings","hands,room","child,hands","child,room","child,wings","wings,room",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"family,hands","family,hands","city,family","family,security","hands,weight","city,weight","city,family","family,security",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"artist,road","area,road","artist,road","sky,road","sky,road","area,sky","artist,wings","sky,wings",92269105
1/13/18 16:19,1/13/18 16:34,IP Address,*******,100,895,TRUE,1/13/18 16:34,R_2ur2bHaOiGHCSkt,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,"hands,animal","animal,holiday","hands,animal","animal,room","area,room","hands,animal","area,animal","area,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"security,girl","business,feelings","feelings,girl","feelings,girl","feelings,girl","security,feelings","business,security","food,girl",,,,,,,,,"boy,girl","boy,girl","car,dog","boy,girl","car,dog","boy,girl","car,dog","boy,girl",,,,,,,,,"road,wings","artist,road","area,artist","sky,road","area,artist","artist,wings","artist,wings","area,artist",22258681
1/13/18 16:26,1/13/18 16:34,IP Address,*******,100,499,TRUE,1/13/18 16:34,R_28OrT788GA7QeKn,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,road","city,road","city,weight","city,eyes","city,eyes","road,weight","city,eyes","city,road",,,,,,,,,,,,,,,,,"child,country","dog,country","child,dog","child,dog","child,dog","dog,country","dog,legs","dog,legs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"evening,performance","car,performance","country,performance","country,business","car,evening","country,business","country,business","country,evening",,,,,,,,,,,,,,,,,"child,security","artist,text","artist,food","artist,security","artist,food","artist,security","artist,food","artist,child",,,,,,,,,,,,,,,,,,,,,,,,,"beauty,feelings","ocean,feelings","area,feelings","area,feelings","ocean,feelings","ocean,beauty","area,ocean","ocean,feelings",,,,,,,,,,,,,,,,,,,,,,,,,31062869
1/13/18 16:27,1/13/18 16:34,IP Address,*******,100,443,TRUE,1/13/18 16:34,R_23awslGp1BUNGA5,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,girl","city,chocolate","city,child","family,girl","city,family","family,chocolate","city,family","family,child",,,,,,,,,"street,area","street,area","street,area","baby,god","baby,god","street,area","street,area","street,area","feelings,relationship","street,area","beauty,relationship","feelings,relationship","feelings,relationship","feelings,relationship","feelings,relationship","street,area",,,,,,,,,,,,,,,,,"hands,feelings","legs,feelings","legs,friend","hands,legs","feelings,friend","feelings,wedding","feelings,friend","friend,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"birthday,child","artist,country","artist,child","country,morning","artist,child","birthday,child","artist,child","artist,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30688416
1/13/18 16:27,1/13/18 16:34,IP Address,*******,100,459,TRUE,1/13/18 16:34,R_2yr3HYrrTf2cixU,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"feelings,relationship","street,area","beauty,area","beauty,area","beauty,area","beauty,area","feelings,relationship","area,feelings",,,,,,,,,,,,,,,,,"hands,feelings","legs,feelings","legs,friend","feelings,friend","friend,wedding","feelings,wedding","feelings,friend","friend,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gift,food","gift,city","car,street","city,street","car,gift","city,street","car,gift","car,street",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,training","training,road","business,gift","training,gift","business,training","business,gift","business,phone","gift,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"area,sky","sky,road","area,artist","sky,road","area,sky","artist,wings","artist,wings","sky,wings",46883721
1/13/18 16:18,1/13/18 16:35,IP Address,*******,100,1029,TRUE,1/13/18 16:35,R_XiGKgbuUDjrRBXr,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,morning","wings,morning","child,morning","hands,room","child,hands","child,hands","child,morning","wings,hands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,morning","animal,hands","animal,hands","hands,morning","animal,hands","animal,morning","animal,city","country,city","hands,feelings","legs,feelings","legs,friend","feelings,friend","feelings,friend","friend,wedding","feelings,friend","feelings,wedding","sky,god","god,text","eyes,sky","eyes,boy","boy,text","eyes,boy","eyes,sky","boy,text",,,,,,,,,"animal,relationship","animal,god","car,relationship","car,relationship","phone,god","car,animal","god,relationship","car,animal",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97595753
1/13/18 16:26,1/13/18 16:35,IP Address,*******,100,534,TRUE,1/13/18 16:35,R_xrC79Q6pWvK6TUB,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"death,sky","car,street","legs,sky","death,legs","death,sky","death,sky","street,death","street,legs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,relationship","god,relationship","god,relationship","car,animal","car,god","car,animal","god,relationship","god,relationship",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"business,security","business,security","feelings,girl","feelings,girl","business,feelings","feelings,girl","business,security","business,security",,,,,,,,,"boy,girl","boy,girl","car,dog","dog,boy","car,dog","dog,boy","chocolate,girl","dog,chocolate","child,training","food,hair","food,hair","child,friend","child,friend","friend,training","friend,training","food,friend",,,,,,,,,27709264
1/13/18 16:19,1/13/18 16:35,IP Address,*******,100,993,TRUE,1/13/18 16:35,R_2s5ycp5IQRNyht4,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"city,road","city,road","city,eyes","city,eyes","eyes,hair","hair,weight","eyes,hair","city,hair",,,,,,,,,,,,,,,,,"country,family","child,dog","dog,country","child,dog","child,country","country,legs","country,legs","dog,family",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"country,hands","country,city","animal,city","country,city","animal,country","city,morning","country,city","animal,country",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,friend","child,friend","child,hair","wings,beauty","beauty,hair","friend,hair","beauty,hair","child,friend",,,,,,,,,,,,,,,,,,,,,,,,,"business,training","training,road","business,gift","business,gift","business,road","business,gift","business,training","gift,road",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97069331
1/13/18 16:18,1/13/18 16:36,IP Address,*******,100,1073,TRUE,1/13/18 16:36,R_3fTaKR1L7EvF1lw,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"sky,lady","chocolate,wedding","eyes,lady","eyes,lady","sky,chocolate","lady,wedding","sky,chocolate","lady,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"road,sky","baby,sky","baby,dog","sky,training","baby,dog","baby,training","dog,road","road,sky",,,,,,,,,"beauty,phone","beauty,performance","boy,girl","beauty,performance","boy,girl","girl,performance","boy,girl","boy,girl",,,,,,,,,,,,,,,,,,"child,hair","child,beauty","child,hair","wings,beauty","beauty,hair","child,wings","beauty,friend","child,friend",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"car,dog","boy,girl","car,dog","car,boy","car,dog","car,boy","car,chocolate","dog,boy",,,,,,,,,,,,,,,,,87975504
1/13/18 16:18,1/13/18 16:36,IP Address,*******,100,1109,TRUE,1/13/18 16:36,R_0J1SM4dWrbW7bCV,*******,*******,*******,*******,*******,*******,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"lady,wedding","eyes,wedding","eyes,lady","sky,lady","sky,chocolate","lady,wedding","sky,chocolate","chocolate,wedding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"child,girl","city,family","family,child","family,child","city,family","city,family","city,family","city,family",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"animal,city","animal,country","animal,hands","hands,morning","animal,hands","city,morning","country,city","country,city",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ocean,feelings","area,ocean","beauty,feelings","area,feelings","area,feelings","beauty,feelings","ocean,wings","ocean,wings",,,,,,,,,,,,,,,,,,,,,,,,,89163556
